track_idx,joy,calm,sadness,fear,energizing,dreamy
423,0.2168310421921583,0.08186704628777275,0.11724352518897223,0.15128315563223724,0.2192509056318153,0.21352432506704425
440,0.0009668884293435358,0.0003129799593342868,0.0019732640272748523,0.6650022240422726,0.29418978300152093,0.03755486054025373
455,0.0030852667383179013,0.04072080659389948,0.35569586184155005,0.3389446175833123,0.167070452550344,0.09448299469257623
459,0.18592423232283425,0.10951260532296314,0.13305105013748666,0.170422077568574,0.2017829106815241,0.1993071239666179
471,0.02654429923227573,0.015759622690197015,0.2224075714176022,0.21028843131983782,0.33165338584294657,0.19334668949714068
475,0.05948070157800379,0.02395463186354162,0.21962669278776353,0.19760588751839253,0.28786112755409354,0.2114709586982051
477,0.0023460879068016895,0.0011058040802886698,0.28563804972308854,0.2862774679835189,0.25868389966613226,0.16594869064016993
480,0.016762019369185425,0.011944566615520704,0.32655289364585405,0.13707712661230467,0.2812050993380893,0.2264582944190457
493,0.1882985643873686,0.01347840650498378,0.0039508975983396895,0.011760020964303765,0.5135952440874997,0.26891686645750457
501,0.003053067095462916,0.003457293861025956,0.08571683249391522,0.09642786838288737,0.42378466988528574,0.3875602682814228
509,0.008245897606076595,0.04706268735755389,0.24849237988730297,0.23751221334897524,0.2540149566777739,0.2046718651223174
514,0.08691738859171197,0.0018338943341300238,0.00039644915428136134,0.000388026066337521,0.8781578931482511,0.03230634870528803
523,0.07672447671627941,0.11849774486273994,0.2235095893678227,0.19263845738765623,0.1960628178783904,0.19256691378711135
544,0.002087315563119941,0.0028256965622501643,0.3866138051220596,0.3767216078802004,0.17989133326386458,0.05186024160850521
569,0.016784552068458875,0.025746030074234663,0.2863811364013664,0.23368806244080448,0.25208976481566453,0.18531045419947098
612,0.17438331694947964,0.15211792920445935,0.15494780686088744,0.16643388991008143,0.1768299933903522,0.17528706368473992
624,0.0006805357628295131,0.0022909829891468096,0.30048727045104223,0.2690482331012493,0.16059910167937672,0.26689387601635545
626,0.033598966047134686,0.17465292739633032,0.1611677782408407,0.20094486122205604,0.25826656867386993,0.1713688984197683
629,0.013831249284763385,0.01246065512932747,0.2907894753942396,0.21128699390289524,0.33440222325745933,0.13722940303131487
630,0.016054353618719645,0.00779372558851008,0.18979874799092786,0.16257962583026148,0.36076920705104715,0.26300433992053374
631,0.03489638388170066,0.012915826952064006,0.22487970736802596,0.26813434978335166,0.2544997143569884,0.20467401765786927
637,0.002111443559404663,0.01431613693149738,0.47662501769256616,0.19043069544062483,0.20614266427800393,0.11037404209790302
654,0.02820728691459174,0.05377889682790736,0.3245984931157795,0.29626560948475283,0.21527377734574013,0.08187593631122853
655,0.1296775396831529,0.0831031261294457,0.14813153564411655,0.1924412821562377,0.27189205573244635,0.17475446065460076
656,0.15457140205936853,0.13611594492495305,0.010739635795341585,0.08576251028560625,0.3119313642351404,0.30087914269959015
657,0.20467831023091804,0.08691422523061844,0.06924191531254038,0.16859242766385227,0.2726556810394818,0.19791744052258906
665,0.01273528193679163,0.025366888631974494,0.028855369270658807,0.004338299061689281,0.40635648919446266,0.5223476719044232
666,0.017899865528395877,0.15916706769519356,0.2535399351498521,0.20238357089183756,0.23360351766252102,0.13340604307219983
669,0.31754354340289864,0.028338273276033027,0.0022657842063268097,0.0038993711412325725,0.3518173134871774,0.29613571448633147
697,0.005903261105523166,0.025462688752850675,0.22928895499788463,0.2898211947991883,0.21926766783754367,0.23025623250700958
698,0.15489562297923617,0.0338179938374003,0.07364592645248541,0.18212201073696516,0.3185027179382159,0.23701572805569704
707,0.1303059063164119,0.1710748486941426,0.17556119528101136,0.17644680231223456,0.18066886101685825,0.16594238637934133
717,0.047101756098788666,0.04068890247624679,0.26899591420070557,0.22133109394727252,0.22598050021788701,0.19590183305909936
731,0.016058127655902858,0.009061828507276224,0.2577237403922102,0.24571027505715404,0.25157573964830104,0.21987028873915562
732,0.03987921664700694,0.07020976912902495,0.15500699220287534,0.3172054413087515,0.2615441455495722,0.156154435162769
745,0.0009118040834550571,0.0019474579173424011,0.3523339006069609,0.31014040329530773,0.2158506113879865,0.11881582270894732
755,0.00227309000486584,0.013171749641539863,0.2804867433352043,0.21459706645994994,0.22856599096877017,0.26090535958966987
757,0.027057907019021925,0.004713461582205944,0.1535275727822073,0.3269868243355314,0.29360470562937796,0.19410952865165543
764,0.0884016598313258,0.15550689319593652,0.22941487836646382,0.14503594128196765,0.18056587123923915,0.20107475608506706
775,0.03324379221631393,0.04013904003313941,0.2403454341664638,0.25635178730613195,0.23930204579417744,0.1906179004837734
779,0.12210106259821739,0.049337824037673526,0.22065512812194357,0.1684483196654717,0.29760312471221384,0.14185454086448
784,0.16678383327600946,0.08443892052169112,0.0792034184110055,0.06564845454368316,0.3051654773351464,0.2987598959124643
808,0.037747352600257154,0.12005799518598866,0.07102802571656187,0.1224285194442321,0.31866031019604263,0.3300777968569175
809,0.0011225260232243135,0.003187053501356298,0.18341747831323954,0.20490719023523699,0.3153519110437116,0.29201384088323123
817,0.10396386850764457,0.004875154366733538,0.14653862051915126,0.2418196501498901,0.31668529077062235,0.18611741568595816
824,0.06838375412989624,0.06652995419375757,0.2395893542474768,0.1872366138328893,0.3068999873264818,0.13136033626949817
836,0.059161901081113355,0.020952080436288024,0.24279797848985557,0.22741668994458658,0.2629669030710262,0.18670444697713023
841,0.039617631936113555,0.01587175085282093,0.245382593289288,0.24294405946956407,0.2590348061075017,0.19714915834471175
849,0.0012507192045080227,0.0019096312878215446,0.45695311848880227,0.26205660154843285,0.005571051930220117,0.27225887754021527
854,0.014803165199653714,0.0036540773296879193,0.13630008600923224,0.04824451356475751,0.558148190481656,0.2388499674150127
876,0.044664763494462224,0.010061605957631345,0.0319493160447471,0.14665412876572617,0.5710337039773886,0.19563648176004442
878,0.0023440226919376503,0.0010130915014023598,0.2793731121036581,0.13574658710576923,0.32825854957148054,0.253264637025752
883,0.005880609355559924,0.3469757418300389,0.10920661595811545,0.10195987603578276,0.3609885019012207,0.07498865491928228
887,0.004530503522210603,0.009922741965679386,0.1652674780385594,0.10648346057950268,0.5822809828416607,0.13151483305238706
891,0.1750397104234194,0.14908708835401277,0.1553004264550645,0.14882562157122395,0.19261602351695553,0.17913112967932382
893,0.004665293347152936,0.00324512785162823,0.22143371690047545,0.1827489831333837,0.2857774829927816,0.3021293957745781
899,0.01866153968808501,0.1359233149448621,0.2773882123881657,0.09350817264180926,0.25486684231057255,0.21965191802650538
902,0.16163606769418515,0.16209799562681468,0.153140864805618,0.16233874224026862,0.18491761631504738,0.17586871331806617
905,0.2053059444497828,0.11610407872697089,0.029311121861423976,0.09930549149424597,0.308449557749619,0.24152380571795723
906,0.04125978754403535,0.1401537971034889,0.13904581600556404,0.22316180917067654,0.2780123234444997,0.1783664667317354
916,0.1735030969813275,0.15107920858483334,0.171125202010036,0.15901860394999856,0.17396725062323948,0.17130663785056516
937,0.08495007776427013,0.08159476293789852,0.21753792996773816,0.18773991230294704,0.2096522990470136,0.21852501798013255
950,0.0011198136940175213,0.0016380318255110788,0.6777551979773394,0.19203112523093258,0.011086466138562637,0.11636936513363672
955,0.07495257517601904,0.07539695573822196,0.24235188896318136,0.23552154652579846,0.15243318423837388,0.21934384935840526
973,0.0008076538621603706,0.0008698049253026394,0.4045100588218313,0.10434186731879838,0.4712353146285403,0.01823530044336688
985,0.053123002412709903,0.1281411469173031,0.19434913540475088,0.2847432633068481,0.1839298747429491,0.15571357721543883
989,0.09236077955944533,0.0010877337368684738,0.20766592385576588,0.20531718189342665,0.2627447352858861,0.23082364566860752
1006,0.03326683030050273,0.06332328700700784,0.24168259698266348,0.15554554236743484,0.32191246282379177,0.18426928051859925
1011,0.21703448915337745,0.02663067230030231,0.04937478908027016,0.15222512323427617,0.2925569997631623,0.26217792646861166
1017,0.03471930312928356,0.023806752072894594,0.34357288369611316,0.28210329199467765,0.2519747361538444,0.06382303295318657
1023,0.09009527227634434,0.008087315327207984,0.08914991070225753,0.15697371442426483,0.4092634885109786,0.2464302987589467
1042,0.0034006148975943102,0.13359180678308372,0.26830732659973633,0.2842283600460476,0.16672891017518038,0.14374298149835765
1065,0.2391481108334426,0.12065691189081239,0.04292049509276156,0.12064109542757007,0.252825411023635,0.2238079757317784
1068,0.03136381216815602,0.11084604070131668,0.20468176021262333,0.1665442358605245,0.35101200334346944,0.13555214771390997
1072,0.030677510084565793,0.05700578839038298,0.21319030074351392,0.21921125383666493,0.22345292760372942,0.25646221934114294
1096,0.0050043807656666136,0.05062637303089804,0.29856160106079976,0.306125653408461,0.21514636509936078,0.12453562663481378
1098,0.010783752049562839,0.013808306677083592,0.3005953880169479,0.31743470886534925,0.23174525230962903,0.12563259208142735
1106,0.0024801380405592753,0.008950413498634888,0.31786940941141956,0.23025583814208292,0.30390492971990374,0.13653927118739959
1107,0.1228383313003105,0.00450197403535638,0.12767532410623397,0.21653000203674067,0.23299404951869668,0.29546031900266173
1125,0.0430372596806976,0.050067693436485684,0.2448541343895382,0.2560538147814423,0.22607826316816806,0.17990883454366813
1128,0.11116079517526263,0.14112939465690238,0.22843362987556054,0.21929663668642219,0.14680481481170704,0.1531747287941452
1132,0.13391068614922058,0.027582667645932816,0.1337074887152355,0.20741890988565476,0.2697632364498419,0.22761701115411442
1149,0.06180600236076964,0.04570657750795635,0.18250984015747235,0.1813561497085695,0.30775064170242666,0.2208707885628055
1157,0.005194110204400129,0.03282371943249096,0.29954298922540196,0.20420687936555593,0.23464274713281555,0.22358955463933547
1174,0.04238895053934627,0.11877265396539655,0.2385185551162928,0.2109576664677816,0.268287543797331,0.12107463011385175
1177,0.0011099202547046546,0.0022547149419494443,0.2087059585970312,0.34173433592254615,0.30584046782358837,0.1403546024601801
1192,0.060586891145229645,0.013430302439451461,0.07890121100350832,0.32566747060229234,0.33645469376097775,0.18495943104854043
1207,0.002064210081230295,0.031044233820582006,0.35589934906767223,0.32997983278864884,0.13606617874697838,0.1449461954948882
1215,0.12645306432588502,0.05129071714194731,0.15469035630901676,0.22038757964894876,0.25146061136238945,0.19571767121181272
1241,0.0317710013699292,0.20295920756754218,0.017211768542700578,0.011950848961010887,0.4380012915314993,0.29810588202731775
1256,0.14788560074046886,0.1782456452244805,0.11895546640463381,0.16666012025386048,0.2150525952030854,0.173200572173471
1260,0.030276251445505296,0.1133565099471576,0.1500644365766818,0.13938810227478007,0.3257829935958349,0.24113170616004032
1261,0.0015321845362462113,0.0033316498328213543,0.24489567331164055,0.27804181850240056,0.3097552712089929,0.16244340260789844
1263,0.005995603967845704,0.03554981369570579,0.2521945031491722,0.22781306598679957,0.27940637769231214,0.19904063550816462
1272,0.19090696787425404,0.12771955820315478,0.1463841745625369,0.15244666241704427,0.2016285344683645,0.1809141024746455
1286,0.20043723170829486,0.16501308670018655,0.0967293012204774,0.13873681005531716,0.20661690813824957,0.19246666217747452
1287,0.01002977217621491,0.005590712540391305,0.3031096097307379,0.21803765879994638,0.25990587885799127,0.20332636789471817
1290,0.018242681305517587,0.001026960309138555,0.04306323113066618,0.26343480844396905,0.502916309388892,0.1713160094218167
1291,0.048581379169990946,0.006002795622448219,0.23186763623668394,0.15326160419411533,0.26938361928576454,0.29090296549099703
1293,0.20459614273410215,0.12695458731424014,0.13822326293641682,0.11563187273953303,0.2075290573203384,0.20706507695536944
1304,0.019822653708591813,0.0011098871944228749,0.006186175938158066,0.09163377365715855,0.44350691020216276,0.43774059929950593
1310,0.15238024691018992,0.034568571781474544,0.14999701139436764,0.23630081066750006,0.2315993560513682,0.1951540031950996
1321,0.000581404747252729,0.008035856187852327,0.4814962912676344,0.2603431727983838,0.16762803346285493,0.08191524153602182
1355,0.011060425395939183,0.014538779561440597,0.2830841799624258,0.1430812303794617,0.20643987736961458,0.3417955073311181
1366,0.1957225946528471,0.02196407134027478,0.1403440327897431,0.07425545075991695,0.32618304172807805,0.24153080872913993
1375,0.09314974699302449,0.04558717925265279,0.23141841495976403,0.24233389901639232,0.22705664751535998,0.16045411226280631
1384,0.0010939251726820613,0.0015618899316525911,0.3123753189349012,0.3582477485749838,0.22547170988423507,0.10124940750154515
1385,0.031069374794766486,0.08409824257758805,0.22340244467628767,0.22174827623270094,0.20244496672471982,0.23723669499393704
1388,0.2025708157787941,0.08015948885487756,0.05795465891349397,0.045441715985924794,0.36225201299713106,0.25162130746977845
1439,0.04546856712766658,0.009362025980269239,0.1195067696476269,0.23424493634774526,0.405162791916913,0.18625490897977906
1443,0.0016148851277001872,0.0033707931165509694,0.30540010091900155,0.31051544264063485,0.1626154792308092,0.21648329896530316
1461,0.019144790041620924,0.010760720089708391,0.015339835411150556,0.36387987726546717,0.38973169513616923,0.20114308205588372
1462,0.0007896072644555083,0.0009354163854852941,0.2884833125326173,0.26638861481648374,0.19881075811329987,0.24459229088765833
1467,0.3296495451436261,0.0007899605901563743,0.00016077703339510645,0.00238467540611651,0.33848577907391497,0.3285292627527909
1473,0.025520853999097263,0.009285623794303966,0.37744480074722153,0.2145022111190912,0.23356643919191022,0.13968007114837572
1481,0.17674107952436785,0.17167350771856443,0.08607006394322639,0.17854951985371173,0.21682952877378683,0.17013630018634274
1511,0.07731129452639626,0.0020192158876877957,0.26834847017356495,0.10377542767462382,0.3580576641215065,0.19048792761622055
1518,0.0016054802134394825,0.00046269951620114916,0.17095823889224285,0.19908686457359176,0.48113274111758475,0.14675397568693996
1529,0.11907401188219469,0.0012087725766161358,0.06293032606656783,0.0033252786690295944,0.4498775937289168,0.3635840170766749
1534,0.0005226569647514657,0.0031086923729855298,0.25897017355259533,0.32942215541574127,0.26505633797959766,0.1429199837143287
1538,0.1138919120549892,0.0290389676077533,0.1578984577569386,0.1341183643652553,0.35871303111635316,0.20633926709871056
1542,0.03133524148694807,0.026648387912416714,0.002268235134598167,0.005091021536030897,0.5823767533641161,0.35228036056589
1560,0.0019702727598900124,0.0018623535043031767,0.20719820035697978,0.21557678362161176,0.30662216608054654,0.2667702236766687
1571,0.0019525667065379906,0.006111493092530526,0.3835453199396731,0.324579920444533,0.16244089896403616,0.12136980085268911
1577,0.08402198395475363,0.1548418740538906,0.17442676888075045,0.1615718138342807,0.23155969634236778,0.19357786293395682
1579,0.16781608919820215,0.06342399148447095,0.1234773268451639,0.16389802471459367,0.26414308090353905,0.21724148685403025
1587,0.01631263062158032,0.01742721357873029,0.1915332558125344,0.13654566012539673,0.4385368533184776,0.19964438654328073
1589,0.0013197442789244587,0.009802357447935407,0.3396229977958434,0.2662892264488714,0.16168314550633084,0.22128252852209468
1612,0.008590855295821705,0.06723044023275795,0.26243357410846585,0.24944936498436263,0.25289443227773667,0.15940133310085516
1618,0.01172652322309308,0.005085363583142812,0.24424574491444057,0.16421091885888264,0.30990824611044576,0.2648232033099951
1619,0.19633617729246264,0.04127500204493233,0.20191815350434583,0.16892200414228814,0.22063663591614768,0.17091202709982334
1623,0.0030241514232112452,0.003927492367959722,0.28598539437071274,0.16506289913234173,0.32375306542715543,0.21824699727861907
1655,0.02366361122418274,0.002137689891533652,0.26368218919040826,0.22665065718603083,0.2211220897026521,0.2627437628051924
1657,0.016675473740394662,0.029623474687770168,0.3090490430113973,0.2450317420590547,0.26967107712126925,0.12994918938011396
1673,0.0009708273248114011,0.0021124615480943797,0.21865442969198276,0.125595473871211,0.2874498856859095,0.36521692187799104
1679,0.014632637279560245,0.018444874611644235,0.29813770796293354,0.24222850001723753,0.3012774626224042,0.12527881750622033
1682,0.0015973225498069354,0.0022627241370693175,0.4215457828020312,0.3426995983366979,0.10108587351144672,0.13080869866294784
1683,0.0038054069352476128,0.01755484885888597,0.10810093760136837,0.0885478977985983,0.5936329029052199,0.18835800590067991
1694,0.00043534791791728053,0.0007159099353444738,0.3972057164695264,0.36698511029557496,0.17288102488668472,0.0617768904949522
1695,0.05209079562133129,0.12665780047306924,0.22104929888043368,0.1659267938134851,0.21843967166071346,0.2158356395509672
1699,0.00031412424933465545,0.0011736968535265846,0.38445659311883085,0.3742380570628676,0.14603477856566285,0.09378275014977738
1700,0.13138333561891213,0.007863292628858123,0.17146074495218527,0.18720666520566032,0.2966346581171046,0.20545130347727952
1701,0.041560691343985656,0.09570584024338864,0.2014775892665324,0.22925798647818854,0.22286028735854518,0.20913760530935954
1706,0.02099188115670298,0.004902894617208602,0.0927712798008779,0.10985727709221378,0.42112405406218745,0.35035261327080924
1710,0.26714799516720317,0.05447134202843237,0.00555757520556826,0.06762774740443495,0.37725447881073365,0.22794086138362754
1713,0.027819129105712943,0.020480315229220804,0.5105826165316582,0.14887668491078196,0.1825456511244462,0.1096956030981799
1746,0.0005375489919732168,0.0018891301699116838,0.3993347848169737,0.44110396812234287,0.05026921899618396,0.10686534890261445
1752,0.015805174421840307,0.05977615500750286,0.026640603222795527,0.04982043447945556,0.43344444118884246,0.4145131916795633
1756,0.05545553969804488,0.013681460354149947,0.19876464386079193,0.18120927730650083,0.3115171426924825,0.23937193608802995
1761,0.049013725811012224,0.0340056877467953,0.23695975957408671,0.2794399913241382,0.28364074270048084,0.11694009284348661
1764,0.17464442076154643,0.016696955161954737,0.021350054773674885,0.09785214102247859,0.4098611416557041,0.2795952866246413
1774,0.06292077419999421,0.002824151626237318,0.11844350946166964,0.1631059118529623,0.35493449915776837,0.2977711537013682
1801,0.1091977971484122,0.19628647447377806,0.11970993336869307,0.1676482122312423,0.21653402204117478,0.19062356073669956
1804,0.1267610091340221,0.11209359414131496,0.1911899224413487,0.1863785841020226,0.20057745828905368,0.18299943189223794
1817,0.09017914224096717,0.01054485818260162,0.20500063023772452,0.18242886492520854,0.258230863086649,0.2536156413268491
1821,0.3351351848897233,0.004635505575537354,0.00020847095339817927,0.0007793822372205674,0.35464873238683403,0.3045927239572865
1828,0.0857129222735719,0.00298919076314099,0.2033040195664634,0.1826296307619036,0.2726270249853745,0.2527372116495456
1832,0.006874596692201995,0.0036227716918811824,0.2139866607169045,0.32716774706077806,0.36908598023128014,0.0792622436069541
1841,0.05082826360363998,0.0371564746168229,0.20933616267105018,0.21552082793179353,0.36966460324236916,0.11749366793432428
1857,0.08127711699368878,0.014781386215838955,0.21055258962403933,0.22617704550572296,0.24126931030540336,0.2259425513553066
1866,0.03550226438416337,0.032505574601042767,0.220130885468655,0.20500609233268338,0.2750424920207618,0.23181269119269363
1870,0.2518006031075317,0.05997617141074641,0.0012459156912245624,0.09591620229337547,0.3296520446041213,0.26140906289300064
1879,0.0019649036238676915,0.0021735472716875788,0.2641817945943072,0.2217217266205722,0.20197974242339975,0.30797828546616557
1885,0.17864573090902985,0.07529600906339232,0.10697741872593021,0.07382037509915435,0.29342948297903526,0.271830983223458
1896,0.08660963063222933,0.007562857491812066,0.26908265791214975,0.17371956174170977,0.26043036650655504,0.202594925715544
1898,0.0004374415042827995,0.0012882977508811004,0.35714615191486077,0.23693865342762754,0.09198632110373628,0.3122031342986115
1901,0.16015875641933366,0.03380826444073299,0.044848385545899115,0.19351086150283456,0.3459318699099486,0.221741862181251
1902,0.019795521080692442,0.007339263969118564,0.22982758681710075,0.2157442190949609,0.34042990223216685,0.1868635068059605
1913,0.010502631743784893,0.022700225642619126,0.244937207807395,0.2525524872527242,0.22055262529864772,0.24875482225482903
1932,0.03455245094598829,0.004264012648129337,0.17424635988229384,0.17045275909019045,0.3902757416734944,0.22620867575990378
1951,0.05897630674370784,0.0019903578822776254,0.21426204152314443,0.2885966516817724,0.21763865645563266,0.21853598571346503
1959,0.048182737823758474,0.02541057389075992,0.14576995971727372,0.22228569444941382,0.3792769931321601,0.1790740409866339
1964,0.02270539712869946,0.10147496657668068,0.2344918752832958,0.25308185435390873,0.24260076957734167,0.1456451370800736
1972,0.003484047535980838,0.015408652538533695,0.33187115771544995,0.2588065819309697,0.21686627811839343,0.1735632821606723
1973,0.06591992251731325,0.1510705337868773,0.20098329021171885,0.2065600034557584,0.23624548478512775,0.13922076524320445
1975,0.14061272122574572,0.14360438826285699,0.17968941378345074,0.16227791042014791,0.195921466648602,0.17789409965919661
2000,0.0783524471979566,0.020281331042344662,0.18390757682459974,0.21882163644329722,0.3188729780531878,0.17976403043861391
2007,0.014252452702166534,0.07781758521962846,0.3038215149396149,0.2892612332427793,0.21661397882985203,0.09823323506595869
2016,0.15800040879855584,0.16444569626394412,0.16765990324352323,0.17212978295978607,0.17180987483978774,0.165954333894403
2021,0.27214398675301366,0.10342956773661573,0.06062897312549128,0.005466103851022666,0.2931988297785221,0.26513253875533466
2025,0.13081981551038913,0.10422798494888039,0.19747883410017392,0.1845436767621069,0.18803125844899116,0.1948984302294585
2027,0.005430574034224446,0.027897786149138026,0.28236565174730344,0.24471881732962175,0.24912350003238626,0.19046367070732606
2040,0.09485614401566254,0.0035180488682380563,0.04116697852962964,0.03996634075247476,0.4475251383418414,0.3729673494921537
2043,0.09873223621175524,0.04885634588306028,0.08398474683495369,0.1838626234023878,0.2650225121754794,0.3195415354923636
2052,0.0983833038305055,0.11245775637514119,0.19327929452005313,0.1868241403284324,0.2029183356925605,0.20613716925330727
2060,0.15944072861705025,0.1682502601503225,0.1652275284106252,0.15811939707164527,0.1819395656012156,0.16702252014914118
2067,0.015229801428389693,0.0658825833930933,0.027310748095490618,0.06664318775093994,0.6714617698289108,0.1534719095031757
